File Path,Creation Time
/Users/xander/Git/collection-assistant/gb_data/ampparit.com/ampparit.com.accept.json,1720735052.8467312
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.full-page.png,1720736922.0535781
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.withdraw.json,1720736924.9932601
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.accept.json,1720736921.4088643
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.html,1720736922.079161
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.accept.mkv,1720736923.6300328
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.png,1720736923.7556825
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.privacy-policy.png,1720736924.0132706
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.no-interaction.json,1720736923.7691195
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.reject.mkv,1720736924.8540368
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.reject.json,1720736923.997136
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.levels.mkv,1720736931.5328941
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.withdraw.mkv,1720736926.032967
/Users/xander/Git/collection-assistant/gb_data/state.gov/state.gov.privacy-policy.html,1720736923.8689392
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.png,1720736667.7035778
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.no-interaction.json,1720736667.5565236
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.full-page.png,1720736665.140469
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.withdraw.json,1720736667.9496324
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.withdraw.mkv,1720736668.030652
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.html,1720736665.3443804
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.privacy-policy.png,1720736668.174731
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.privacy-policy.html,1720736667.823643
/Users/xander/Git/collection-assistant/gb_data/ottawacitizen.com/ottawacitizen.com.levels.mkv,1720736667.4459734
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.levels.mkv,1720736598.1613429
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.accept.json,1720736585.9348853
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.privacy-policy.html,1720736587.2798078
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.html,1720736586.873895
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.withdraw.mkv,1720736588.788777
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.png,1720736587.1326687
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.reject.json,1720736587.7668912
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.reject.mkv,1720736588.011227
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.privacy-policy.png,1720736587.6028135
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.withdraw.json,1720736588.1783333
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.full-page.png,1720736586.6902874
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.no-interaction.json,1720736586.950372
/Users/xander/Git/collection-assistant/gb_data/nu.nl/nu.nl.accept.mkv,1720736586.788837
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.html,1720735862.7111773
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.no-interaction.json,1720735863.4803653
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.png,1720735863.6711578
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.privacy-policy.png,1720735864.0974984
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.withdraw.mkv,1720735865.2195175
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.withdraw.json,1720735864.2196004
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.privacy-policy.html,1720735863.7775903
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.full-page.png,1720735862.5520084
/Users/xander/Git/collection-assistant/gb_data/hhs.gov/hhs.gov.levels.mkv,1720735867.4244387
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.privacy-policy.html,1720735100.5819178
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.levels.mkv,1720735100.1227245
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.html,1720735093.896674
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.png,1720735100.455773
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.withdraw.mkv,1720735102.396435
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.privacy-policy.png,1720735100.814519
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.accept.json,1720735093.0153813
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.reject.mkv,1720735101.2358668
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.no-interaction.json,1720735100.2509701
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.accept.mkv,1720735093.4040642
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.withdraw.json,1720735101.350471
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.full-page.png,1720735093.6872036
/Users/xander/Git/collection-assistant/gb_data/arukereso.hu/arukereso.hu.reject.json,1720735101.0060496
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.privacy-policy.png,1720737212.2843997
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.accept.mkv,1720737211.5657322
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.reject.json,1720737212.417703
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.full-page.png,1720737211.7048411
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.withdraw.json,1720737212.7589767
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.reject.mkv,1720737212.615474
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.withdraw.mkv,1720737213.0037568
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.privacy-policy.html,1720737212.0202522
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.png,1720737211.9273467
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.accept.json,1720737211.4478228
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.no-interaction.json,1720737211.9065273
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.levels.mkv,1720737212.9801373
/Users/xander/Git/collection-assistant/gb_data/www.gov.uk/www.gov.uk.html,1720737211.8001988
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.full-page.png,1720737150.4154968
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.withdraw.json,1720737160.7271311
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.privacy-policy.png,1720737160.6955678
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.no-interaction.json,1720737160.4224648
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.levels.mkv,1720737162.3757746
/Users/xander/Git/collection-assistant/gb_data/walmart.com/walmart.com.withdraw.mkv,1720737160.97186
